time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS,power_balance_error,SOC_EB_raw,SOC_PB_raw,P_EB_from_current,P_PB_from_current,error_P_EB_current,error_P_PB_current,SOC_HESS_calculated,SOC_HESS_error,alpha_ems_eb_priority,alpha_ems_eb_priority_valid
5721,10.58333333333333,56.6,112.33,0.0,-0.42,-588.0,-419.07,-4080.35,-4080.35,0.0,-429.7969,-9.0674,0.0,-10.135,-1.0676,0.683747,0.84905,0.71332,0.0,0.683747,0.84905,-4080.33,0.0,-0.0200000000004365,0.0,0.7133199533227805,4.6677219422974765e-08,-0.0,1
5722,10.16666666666667,52.23,112.14,0.0,-0.28,-392.0,-227.63,-2129.1,-2129.1,-0.0,-224.2652,-4.7313,-0.0,-5.2884,-0.557,0.683829,0.84905,0.713388,0.0,0.683829,0.84905,-2129.085,-0.0,-0.0149999999998726,0.0,0.7133872834004412,7.165995588032104e-07,0.0,1
5723,9.88888888888889,49.41,112.02,0.0,-0.28,-392.0,-230.57,-2097.67,-2097.67,-0.0,-220.9546,-4.6615,-0.0,-5.2103,-0.5488,0.683873,0.84905,0.713423,0.0,0.683873,0.84905,-2097.675,-0.0,0.0050000000001091,0.0,0.7134234117347956,-4.11734795591201e-07,0.0,1
5724,9.61111111111111,46.68,111.9,0.0,0.0,0.0,158.58,1656.66,1656.66,0.0,174.5015,3.6815,0.0,4.1149,0.4334,0.683915,0.84905,0.713458,0.0,0.683915,0.84905,1656.6750000000002,0.0,-0.0150000000001,0.0,0.7134578978721341,1.0212786594188117e-07,0.0,1
5725,9.61111111111111,46.68,111.9,0.0,-0.14,-196.0,-37.42,-330.88,-330.88,-0.0,-34.8527,-0.7353,-0.0,-0.8219,-0.0866,0.683882,0.84905,0.71343,0.0,0.683882,0.84905,-330.885,-0.0,0.0049999999999954,0.0,0.7134308016213682,-8.016213681738549e-07,0.0,1
5726,9.472222222222223,45.34,111.84,0.0,-0.14,-196.0,-38.82,-338.29,-338.29,-0.0,-35.6332,-0.7518,-0.0,-0.8403,-0.0885,0.683888,0.84905,0.713436,0.0,0.683888,0.84905,-338.31,-0.0,0.0199999999999818,0.0,0.7134357282124165,2.717875834390427e-07,0.0,1
5727,9.333333333333334,44.02,111.79,0.0,-0.28,-392.0,-236.19,-2028.08,-2028.08,-0.0,-213.6244,-4.5068,-0.0,-5.0375,-0.5306,0.683895,0.84905,0.713442,0.0,0.683895,0.84905,-2028.06,-0.0,-0.0199999999997544,0.0,0.7134414759019729,5.240980270881934e-07,0.0,1
5728,9.055555555555555,41.44,111.67,0.0,-0.56,-784.0,-630.89,-5256.02,-5256.02,0.0,-553.6341,-11.68,0.0,-13.0552,-1.3751,0.683936,0.84905,0.713475,0.0,0.683936,0.84905,-5256.0,0.0,-0.0200000000004365,0.0,0.7134751409408032,-1.4094080325044445e-07,-0.0,1
5729,8.5,36.51,111.46,0.0,-1.39,-1946.0,-1798.03,-14060.6,-6300.0,-7760.6,-663.6,-14.0,-19.2762,-34.9245,-1.6483,0.684043,0.84905,0.713563,0.0,0.684043,0.84905,-6300.0,-7760.598120000001,0.0,-0.0018799999998009,0.7135629984811651,1.5188348356787174e-09,0.5519394620428716,1
5730,7.111111111111112,25.55,110.98,0.0,-1.81,-2534.0,-2397.47,-15684.79,-6300.0,-9384.79,-663.6,-14.0,-23.3105,-38.9587,-1.6483,0.68417,0.849772,0.713797,0.0,0.68417,0.849772,-6300.0,-9384.8073,0.0,0.0172999999995226,0.7137964448688717,5.551311282880889e-07,0.5983369876166656,1
5731,5.305555555555556,14.22,110.49,0.0,-1.69,-2366.0,-2241.29,-10939.99,-6300.0,-4639.99,-663.6,-14.0,-11.5251,-27.1733,-1.6483,0.684298,0.850644,0.714058,0.0,0.684298,0.850644,-6300.0,-4640.00526,0.0,0.0152600000001257,0.7140575475788778,4.524211221212937e-07,0.42413110066828213,1
5732,3.611111111111111,6.59,110.16,0.0,-1.11,-1554.0,-1437.25,-4774.86,-4774.86,0.0,-502.9519,-10.6108,0.0,-11.8601,-1.2493,0.684426,0.851076,0.71424,0.0,0.684426,0.851076,-4774.86,0.0,0.0,0.0,0.7142399336324289,6.636757110545234e-08,-0.0,1
5733,2.5,3.16,110.01,0.0,-0.97,-1358.0,-1244.83,-2863.11,-2863.11,0.0,-301.5809,-6.3625,0.0,-7.1115,-0.7491,0.684522,0.851076,0.714319,0.0,0.684522,0.851076,-2863.125,0.0,0.0149999999998726,0.0,0.7143187590892023,2.409107977552339e-07,-0.0,1
5734,1.527777777777778,1.18,109.92,0.0,0.0,0.0,111.1,184.5,184.5,0.0,19.434,0.41,0.0,0.4583,0.0483,0.68458,0.851076,0.714367,0.0,0.68458,0.851076,184.5,0.0,0.0,0.0,0.7143663828026695,6.171973304658351e-07,0.0,1
5735,1.527777777777778,1.18,109.92,0.0,0.97,1358.0,1469.1,2439.63,2439.63,0.0,256.9744,5.4214,0.0,6.0597,0.6383,0.684577,0.851076,0.714364,0.0,0.684577,0.851076,2439.63,0.0,0.0,0.0,0.7143639195071454,8.049285460387523e-08,0.0,1
5736,2.5,3.16,110.01,0.0,1.11,1554.0,1667.17,4530.35,4530.35,-0.0,477.1969,10.0674,-0.0,11.2527,1.1853,0.684527,0.851076,0.714323,0.0,0.684527,0.851076,4530.33,-0.0,0.0200000000004365,0.0,0.7143228645817425,1.3541825749641134e-07,-0.0,1
5737,3.611111111111111,6.59,110.16,0.0,0.72,1008.0,1124.75,4414.78,4414.78,-0.0,465.0235,9.8106,-0.0,10.9657,1.1551,0.684435,0.851076,0.714248,0.0,0.684435,0.851076,4414.77,-0.0,0.0099999999993087,0.0,0.7142473235190014,6.764809985515541e-07,-0.0,1
5738,4.333333333333333,9.49,110.28,0.0,-0.31,-434.0,-314.23,-1252.73,-1252.73,0.0,-131.9542,-2.7838,0.0,-3.1116,-0.3278,0.684346,0.851076,0.714174,0.0,0.684346,0.851076,-1252.71,0.0,-0.0199999999999818,0.0,0.7141742457517845,-2.457517844778323e-07,-0.0,1
5739,4.027777777777778,8.2,110.23,0.0,-0.56,-784.0,-665.57,-2466.31,-2466.31,0.0,-259.7847,-5.4807,0.0,-6.126,-0.6453,0.684371,0.851076,0.714195,0.0,0.684371,0.851076,-2466.315,0.0,0.0050000000001091,0.0,0.7141947732144858,2.2678551425681093e-07,-0.0,1
5740,3.472222222222222,6.09,110.14,0.0,-0.97,-1358.0,-1241.77,-3966.76,-3966.76,-0.0,-417.8321,-8.815,-0.0,-9.8529,-1.0378,0.684421,0.851076,0.714236,0.0,0.684421,0.851076,-3966.75,-0.0,-0.0100000000002182,0.0,0.7142358281398885,1.7186011147529714e-07,0.0,1
5741,2.5,3.16,110.01,0.0,-0.28,-392.0,-278.83,-641.31,-641.31,-0.0,-67.5513,-1.4251,-0.0,-1.5929,-0.1678,0.684502,0.851076,0.714302,0.0,0.684502,0.851076,-641.295,-0.0,-0.0149999999999863,0.0,0.7143023371190412,-3.371190412382319e-07,0.0,1
5742,2.222222222222222,2.5,109.98,0.0,0.0,0.0,112.48,271.7,271.7,0.0,28.6191,0.6038,0.0,0.6749,0.0711,0.684515,0.851076,0.714313,0.0,0.684515,0.851076,271.71,0.0,-0.0099999999999909,0.0,0.714313011399646,-1.1399646004939257e-08,0.0,1
5743,2.222222222222222,2.5,109.98,0.0,0.28,392.0,504.48,1218.55,1218.55,0.0,128.3539,2.7079,0.0,3.0267,0.3188,0.684509,0.851076,0.714308,0.0,0.684509,0.851076,1218.555,0.0,-0.0050000000001091,0.0,0.7143080848085975,-8.48085974780588e-08,0.0,1
5744,2.5,3.16,110.01,0.0,-1.11,-1554.0,-1440.83,-3313.91,-3313.91,-0.0,-349.0652,-7.3642,-0.0,-8.2313,-0.867,0.684485,0.851076,0.714288,0.0,0.684485,0.851076,-3313.8900000000003,-0.0,-0.019999999999527,0.0,0.7142883784444042,-3.784444041476931e-07,0.0,1
5745,1.388888888888889,0.97,109.91,0.0,-0.83,-1162.0,-1051.12,-1343.1,-1343.1,0.0,-141.4732,-2.9847,0.0,-3.3361,-0.3514,0.684552,0.851076,0.714343,0.0,0.684552,0.851076,-1343.115,0.0,0.0150000000001,0.0,0.7143433920444441,-3.92044444130768e-07,-0.0,1
5746,0.5555555555555556,0.16,109.88,0.0,-0.42,-588.0,-477.96,-244.29,-244.29,-0.0,-25.7319,-0.5429,-0.0,-0.6068,-0.0639,0.684579,0.851076,0.714365,0.0,0.684579,0.851076,-244.30500000000004,-0.0,0.0150000000000432,0.0,0.7143655617041615,-5.617041615169072e-07,0.0,1
5747,0.1388888888888889,0.01,109.87,0.0,0.0,0.0,109.88,16.59,16.59,-0.0,1.7475,0.0369,-0.0,0.0412,0.0043,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,16.605,-0.0,-0.0150000000000005,0.0,0.7143696671967018,-6.671967017757297e-07,,0
5748,0.1388888888888889,0.01,109.87,0.0,-0.14,-196.0,-86.12,-11.0,-11.0,0.0,-1.1587,-0.0244,0.0,-0.0273,-0.0029,0.684583,0.851076,0.714369,0.0,0.684583,0.851076,-10.98,0.0,-0.0199999999999995,0.0,0.7143688460981937,1.539018062990394e-07,,0
5749,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,0.0,0.0,0.0,0.0,0.7143696671967018,-6.671967017757297e-07,,0
5750,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,0.0,0.0,0.0,0.0,0.7143696671967018,-6.671967017757297e-07,,0
5751,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,0.0,0.0,0.0,0.0,0.7143696671967018,-6.671967017757297e-07,,0
5752,0.0,0.0,109.87,0.0,0.0,0.0,109.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,0.0,0.0,0.0,0.0,0.7143696671967018,-6.671967017757297e-07,,0
5753,0.0,0.0,109.87,0.0,0.28,392.0,501.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,0.0,0.0,0.0,0.0,0.7143696671967018,-6.671967017757297e-07,,0
5754,0.2777777777777778,0.04,109.87,0.0,1.92,2688.0,2797.91,844.78,844.78,0.0,88.9835,1.8773,0.0,2.0983,0.221,0.684584,0.851076,0.714369,0.0,0.684584,0.851076,844.785,0.0,-0.0049999999999954,0.0,0.7143696671967018,-6.671967017757297e-07,0.0,1
5755,2.194444444444445,2.43,109.98,0.0,1.64,2296.0,2408.41,5744.7,5744.7,-0.0,605.1084,12.766,-0.0,14.269,1.503,0.684567,0.851076,0.714355,0.0,0.684567,0.851076,5744.7,-0.0,0.0,0.0,0.7143557085220649,-7.085220649072355e-07,-0.0,1
5756,3.833333333333333,7.43,110.19,0.0,0.94,1316.0,1433.62,5973.41,5973.41,0.0,629.1992,13.2742,0.0,14.8371,1.5628,0.68445,0.851076,0.71426,0.0,0.68445,0.851076,5973.39,0.0,0.019999999999527,0.0,0.7142596399966222,3.600033777750866e-07,0.0,1
5757,4.777777777777778,11.53,110.37,0.0,0.83,1162.0,1283.9,6667.6,6667.6,0.0,702.3205,14.8169,0.0,16.5614,1.7445,0.684329,0.851076,0.71416,0.0,0.684329,0.851076,6667.6050000000005,0.0,-0.0050000000001091,0.0,0.7141602870771474,-2.870771473872935e-07,0.0,1
5758,5.611111111111111,15.91,110.56,0.0,0.69,966.0,1092.47,6663.01,6663.01,0.0,701.8371,14.8067,0.0,16.55,1.7433,0.684194,0.851076,0.714049,0.0,0.684194,0.851076,6663.014999999999,0.0,-0.0049999999991996,0.0,0.7140494387785598,-4.3877855970819734e-07,0.0,1
5759,6.305555555555555,20.09,110.75,0.0,0.94,1316.0,1446.84,9916.45,9916.45,-0.0,1044.5327,22.0366,-0.0,24.631,2.5945,0.684059,0.851076,0.713939,0.0,0.684059,0.851076,9916.47,-0.0,-0.0199999999986175,0.0,0.7139385904799722,4.095200277776101e-07,-0.0,1
5760,7.25,26.56,111.03,0.0,0.83,1162.0,1299.59,10241.34,10241.34,0.0,1078.7545,22.7585,0.0,25.438,2.6795,0.683858,0.851076,0.713774,0.0,0.683858,0.851076,10241.325,0.0,0.0149999999994179,0.0,0.7137735496798528,4.503201471717233e-07,0.0,1
5761,8.083333333333334,33.02,111.31,0.0,0.81,1134.0,1278.33,11231.71,11231.71,0.0,1183.0735,24.9594,0.0,27.8979,2.9386,0.683651,0.851076,0.713603,0.0,0.683651,0.851076,11231.73,0.0,-0.0200000000004365,0.0,0.7136035822886854,-5.822886853801279e-07,0.0,1
5762,8.88888888888889,39.93,111.61,0.0,0.97,1358.0,1509.54,14584.92,12600.0,1984.92,1327.2,28.0,4.9303,36.2268,3.2966,0.683423,0.851076,0.713416,0.0,0.683423,0.851076,12600.0,1984.93878,0.0,-0.0187800000001061,0.7134163718288484,-3.718288483778309e-07,0.13609399297356448,1
5763,9.86111111111111,49.14,112.01,0.0,0.56,784.0,945.15,10130.68,10130.68,-0.0,1067.0983,22.5126,-0.0,25.1631,2.6505,0.683168,0.850891,0.713174,0.0,0.683168,0.850891,10130.67,-0.0,0.0100000000002182,0.0,0.7131738949332845,1.0506671543897285e-07,-0.0,1
5764,10.41666666666667,54.83,112.26,0.0,0.11,154.0,321.09,3635.53,3635.53,0.0,382.9425,8.079,0.0,9.0301,0.9512,0.682963,0.850891,0.713005,0.0,0.682963,0.850891,3635.55,0.0,-0.0199999999999818,0.0,0.7130055697391329,-5.697391328718382e-07,0.0,1
5765,10.52777777777778,56.01,112.31,0.0,0.0,0.0,168.32,1926.13,1926.13,0.0,202.8857,4.2803,0.0,4.7842,0.5039,0.682889,0.850891,0.712945,0.0,0.682889,0.850891,1926.135,0.0,-0.0050000000001091,0.0,0.7129448084495368,1.91550463268797e-07,0.0,1
5766,10.52777777777778,56.01,112.31,0.0,0.14,196.0,364.32,4169.0,4169.0,-0.0,439.1347,9.2644,-0.0,10.3552,1.0907,0.68285,0.850891,0.712913,0.0,0.68285,0.850891,4168.9800000000005,-0.0,0.019999999999527,0.0,0.7129127856077225,2.143922774866525e-07,-0.0,1
5767,10.66666666666667,57.49,112.37,0.0,0.28,392.0,561.86,6514.32,6514.32,0.0,686.175,14.4763,0.0,16.1806,1.7044,0.682765,0.850891,0.712843,0.0,0.682765,0.850891,6514.335,0.0,-0.0150000000003274,0.0,0.7128429922345378,7.765462162190317e-09,0.0,1
5768,10.94444444444444,60.53,112.5,0.0,0.42,588.0,761.03,9053.32,9053.32,0.0,953.6164,20.1185,0.0,22.4871,2.3686,0.682633,0.850891,0.712735,0.0,0.682633,0.850891,9053.325,0.0,-0.0050000000010186,0.0,0.7127346072314744,3.927685255922242e-07,0.0,1
5769,11.36111111111111,65.22,112.71,0.0,0.56,784.0,961.93,11878.9,11878.9,-0.0,1251.2441,26.3976,-0.0,29.5055,3.1079,0.68245,0.850891,0.712584,0.0,0.68245,0.850891,11878.92,-0.0,-0.0200000000004365,0.0,0.7125843462045002,-3.462045001789704e-07,-0.0,1
5770,11.91666666666667,71.76,112.99,0.0,0.53,742.0,926.75,12004.1,12004.1,0.0,1264.4319,26.6758,0.0,29.8164,3.1407,0.682209,0.850891,0.712387,0.0,0.682209,0.850891,12004.11,0.0,-0.0099999999983992,0.0,0.7123864614640585,5.385359415077673e-07,0.0,1
5771,12.44444444444444,78.25,113.28,0.0,0.56,784.0,975.53,13195.58,12600.0,595.58,1327.2,28.0,1.4793,32.7759,3.2966,0.681966,0.850891,0.712187,-1.1368683772161605e-13,0.681966,0.850891,12600.0,595.56618,0.0,0.0138200000000097,0.7121869345266009,6.547339914675376e-08,0.04513481029253735,1
5772,13.0,85.4,113.59,0.0,0.56,784.0,982.99,13890.08,12600.0,1290.08,1327.2,28.0,3.2044,34.5009,3.2966,0.681711,0.850836,0.711968,0.0,0.681711,0.850836,12600.0,1290.09144,0.0,-0.0114400000002206,0.7119677148249896,2.851750104948536e-07,0.09287779480031792,1
5773,13.55555555555555,92.85,113.91,0.0,0.14,196.0,402.76,5934.39,5934.39,-0.0,625.0891,13.1875,-0.0,14.7402,1.5526,0.681455,0.850716,0.711736,0.0,0.681455,0.850716,5934.375,-0.0,0.0150000000003274,0.0,0.7117360454278941,-4.542789411310366e-08,-0.0,1
5774,13.69444444444444,94.77,113.99,0.0,0.28,392.0,600.76,8942.47,8942.47,0.0,941.9402,19.8722,0.0,22.2118,2.3396,0.681335,0.850716,0.711638,0.0,0.681335,0.850716,8942.49,0.0,-0.0200000000004365,0.0,0.7116375136069273,4.863930727072585e-07,0.0,1
5775,13.97222222222222,98.65,114.16,0.0,0.0,0.0,212.81,3231.99,3231.99,-0.0,340.4363,7.1822,-0.0,8.0278,0.8456,0.681154,0.850716,0.711489,0.0,0.681154,0.850716,3231.99,-0.0,0.0,0.0,0.7114888947769691,1.0522303095505948e-07,-0.0,1
5776,13.97222222222222,98.65,114.16,0.0,-0.14,-196.0,16.81,255.29,255.29,-0.0,26.8905,0.5673,-0.0,0.6341,0.0668,0.681089,0.850716,0.711435,0.0,0.681089,0.850716,255.28500000000005,-0.0,0.004999999999967,0.0,0.7114355233739454,-5.233739454046926e-07,-0.0,1
5777,13.83333333333333,96.7,114.08,0.0,0.42,588.0,798.78,12010.64,12010.64,-0.0,1265.1207,26.6903,-0.0,29.8327,3.1424,0.681083,0.850716,0.711431,0.0,0.681083,0.850716,12010.635,-0.0,0.0049999999991996,0.0,0.711430596782897,4.032171030399212e-07,-0.0,1
5778,14.25,102.61,114.33,0.0,0.39,546.0,762.94,11817.28,11817.28,-0.0,1244.7535,26.2606,-0.0,29.3524,3.0918,0.68084,0.850716,0.711231,0.0,0.68084,0.850716,11817.27,-0.0,0.0100000000002182,0.0,0.7112310698454395,-6.984543954313693e-08,-0.0,1
5779,14.63888888888889,108.29,114.58,0.0,0.0,0.0,222.87,3546.27,3546.27,-0.0,373.5404,7.8806,-0.0,8.8084,0.9278,0.680601,0.850716,0.711035,0.0,0.680601,0.850716,3546.27,-0.0,0.0,0.0,0.7110348273020141,1.7269798591179608e-07,-0.0,1
5780,14.63888888888889,108.29,114.58,0.0,0.56,784.0,1006.87,16021.15,12600.0,3421.15,1327.2,28.0,8.4976,39.7942,3.2966,0.680529,0.850716,0.710976,-4.547473508864641e-13,0.680529,0.850716,12600.0,3421.13376,0.0,0.0162399999999252,0.7109757082094339,2.917905661536935e-07,0.21353960233815925,1
5781,15.19444444444444,116.66,114.95,0.0,0.42,588.0,819.61,13536.43,12600.0,936.43,1327.2,28.0,2.326,33.6225,3.2966,0.680273,0.850398,0.710709,3.410605131648481e-13,0.680273,0.850398,12600.0,936.4476,0.0,-0.0176000000001295,0.7107086163169335,3.836830665404634e-07,0.06917850570645288,1
5782,15.61111111111111,123.15,115.23,0.0,0.14,196.0,434.38,7370.82,7370.82,0.0,776.393,16.3796,0.0,18.308,1.9284,0.680018,0.850311,0.710484,0.0,0.680018,0.850311,7370.82,0.0,0.0,0.0,0.71048367176758,3.2823242002155695e-07,0.0,1
5783,15.75,125.35,115.32,0.0,-0.14,-196.0,44.67,764.73,764.73,0.0,80.5516,1.6994,0.0,1.8995,0.2001,0.679869,0.850311,0.710361,0.0,0.679869,0.850311,764.73,0.0,0.0,0.0,0.7103613280898795,-3.2808987948662605e-07,0.0,1
5784,15.61111111111111,123.15,115.23,0.0,-0.14,-196.0,42.38,719.13,719.13,-0.0,75.7484,1.5981,-0.0,1.7862,0.1881,0.679853,0.850311,0.710348,0.0,0.679853,0.850311,719.145,-0.0,-0.0149999999999863,0.0,0.7103481905137508,-1.9051375077516752e-07,-0.0,1
5785,15.47222222222222,120.97,115.13,0.0,-0.42,-588.0,-351.9,-5009.1,-5009.1,-0.0,-527.6252,-11.1313,-0.0,-12.4419,-1.3105,0.679839,0.850311,0.710336,0.0,0.679839,0.850311,-5009.085,-0.0,-0.0150000000003274,0.0,0.7103366951346378,-6.951346378514245e-07,0.0,1
5786,15.05555555555556,114.54,114.85,0.0,0.14,196.0,425.39,6961.39,6961.39,-0.0,733.2664,15.4698,-0.0,17.2911,1.8213,0.67994,0.850311,0.71042,0.0,0.67994,0.850311,6961.41,-0.0,-0.019999999999527,0.0,0.7104196260839516,3.739160484572679e-07,-0.0,1
5787,15.19444444444444,116.66,114.95,0.0,0.14,196.0,427.61,7062.28,7062.28,0.0,743.8935,15.694,0.0,17.5417,1.8477,0.679799,0.850311,0.710304,0.0,0.679799,0.850311,7062.3,0.0,-0.0200000000004365,0.0,0.7103038511943156,1.4880568444120001e-07,0.0,1
5788,15.33333333333333,118.8,115.04,0.0,0.0,0.0,233.84,3897.34,3897.34,0.0,410.5198,8.6608,0.0,9.6804,1.0197,0.679656,0.850311,0.710187,0.0,0.679656,0.850311,3897.36,0.0,-0.0199999999999818,0.0,0.7101864341076637,5.658923363238699e-07,0.0,1
5789,15.33333333333333,118.8,115.04,0.0,0.14,196.0,429.84,7164.0,7164.0,-0.0,754.608,15.92,-0.0,17.7943,1.8743,0.679577,0.850311,0.710122,0.0,0.679577,0.850311,7164.0,-0.0,0.0,0.0,0.7101215673255271,4.3267447291661654e-07,-0.0,1
5790,15.47222222222222,120.97,115.13,0.0,-0.14,-196.0,40.1,674.39,674.39,0.0,71.0357,1.4986,0.0,1.6751,0.1764,0.679432,0.850311,0.710002,0.0,0.679432,0.850311,674.37,0.0,0.0199999999999818,0.0,0.710002508041859,-5.080418590264202e-07,0.0,1
5791,15.33333333333333,118.8,115.04,0.0,-0.14,-196.0,37.84,630.66,630.66,0.0,66.4295,1.4015,0.0,1.5665,0.165,0.679418,0.850311,0.709991,0.0,0.679418,0.850311,630.675,0.0,-0.0149999999999863,0.0,0.7099910126627462,-1.2662746184943785e-08,0.0,1
5792,15.19444444444444,116.66,114.95,0.0,0.0,0.0,231.61,3825.21,3825.21,0.0,402.9221,8.5005,0.0,9.5013,1.0008,0.679406,0.850311,0.709981,0.0,0.679406,0.850311,3825.225,0.0,-0.0150000000003274,0.0,0.7099811594806495,-1.5948064957527208e-07,0.0,1
5793,15.19444444444444,116.66,114.95,0.0,-0.28,-392.0,-160.39,-2242.08,-2242.08,0.0,-236.1658,-4.9824,0.0,-5.569,-0.5866,0.679328,0.850311,0.709917,0.0,0.679328,0.850311,-2242.08,0.0,0.0,0.0,0.7099171137970213,-1.1379702125058345e-07,-0.0,1
5794,14.91666666666667,112.44,114.76,0.0,-0.28,-392.0,-164.8,-2261.61,-2261.61,-0.0,-238.2229,-5.0258,-0.0,-5.6175,-0.5917,0.679374,0.850311,0.709954,0.0,0.679374,0.850311,-2261.61,-0.0,0.0,0.0,0.7099548843283918,-8.843283918480438e-07,0.0,1
5795,14.63888888888889,108.29,114.58,0.0,0.0,0.0,222.87,3546.27,3546.27,-0.0,373.5404,7.8806,-0.0,8.8084,0.9278,0.679419,0.850311,0.709992,0.0,0.679419,0.850311,3546.27,-0.0,0.0,0.0,0.7099918337612543,1.6623874565802057e-07,-0.0,1
5796,14.63888888888889,108.29,114.58,0.0,0.28,392.0,614.87,9783.71,9783.71,0.0,1030.5508,21.7416,0.0,24.3013,2.5597,0.679347,0.850311,0.709933,0.0,0.679347,0.850311,9783.72,0.0,-0.0100000000002182,0.0,0.7099327146686744,2.8533132567787334e-07,0.0,1
5797,14.91666666666667,112.44,114.76,0.0,0.0,0.0,227.2,3683.77,3683.77,-0.0,388.0238,8.1862,-0.0,9.15,0.9638,0.679149,0.850311,0.70977,0.0,0.679149,0.850311,3683.79,-0.0,-0.0199999999999818,0.0,0.7097701371640791,-1.371640790948092e-07,-0.0,1
5798,14.91666666666667,112.44,114.76,0.0,0.14,196.0,423.2,6861.66,6861.66,-0.0,722.7615,15.2481,-0.0,17.0434,1.7952,0.679075,0.850311,0.709709,0.0,0.679075,0.850311,6861.645,-0.0,0.0149999999994179,0.0,0.7097093758744829,-3.758744828719074e-07,-0.0,1
5799,15.05555555555556,114.54,114.85,0.0,0.28,392.0,621.39,10168.88,10168.88,0.0,1071.122,22.5975,0.0,25.258,2.6605,0.678936,0.850311,0.709595,0.0,0.678936,0.850311,10168.875,0.0,0.0049999999991996,0.0,0.7095952431818631,-2.431818630910243e-07,0.0,1
5800,15.33333333333333,118.8,115.04,0.0,0.42,588.0,821.84,13697.34,12600.0,1097.34,1327.2,28.0,2.7256,34.0222,3.2966,0.67873,0.850311,0.709426,2.273736754432321e-13,0.67873,0.850311,12600.0,1097.32656,0.0,0.0134399999999459,0.7094260968892036,-9.68892035491109e-08,0.08011336507672293,1
5801,15.75,125.35,115.32,0.0,0.28,392.0,632.67,10831.03,10831.03,0.0,1140.8685,24.069,0.0,26.9027,2.8338,0.678474,0.850209,0.709198,0.0,0.678474,0.850209,10831.05,0.0,-0.0199999999986175,0.0,0.7091976477189629,3.52281037119262e-07,0.0,1
5802,16.02777777777778,129.81,115.52,0.0,0.0,0.0,245.33,4274.01,4274.01,0.0,450.1957,9.4978,0.0,10.616,1.1182,0.678255,0.850209,0.709018,0.0,0.678255,0.850209,4274.01,0.0,0.0,0.0,0.7090178271456985,1.7285430153890505e-07,0.0,1
5803,16.02777777777778,129.81,115.52,0.0,0.14,196.0,441.33,7688.63,7688.63,0.0,809.869,17.0858,0.0,19.0974,2.0116,0.678168,0.850209,0.708947,0.0,0.678168,0.850209,7688.61,0.0,0.0200000000004365,0.0,0.7089463915754977,6.084245023352253e-07,0.0,1
5804,16.16666666666667,132.07,115.62,0.0,0.25,350.0,597.69,10502.89,10502.89,-0.0,1106.3044,23.3398,-0.0,26.0877,2.7479,0.678012,0.850209,0.708819,0.0,0.678012,0.850209,10502.91,-0.0,-0.0200000000004365,0.0,0.7088183002082408,6.997917592066472e-07,-0.0,1
