time,speed,hasAeroForce,hasRollingForce,hasGravityForce,hasAcceleration,hasAccelerationForce,hasTotalForce,hasPower,P_EB,P_PB,P_conv,I_EB,I_PB,I_load,I_prime,SOC_EB,SOC_PB,SOC_HESS
11812,18.27777777777778,168.81,117.21,0.0,0.06,84.0,370.02,7351.24,7351.24,-0.0,774.3306,16.3361,-0.0,18.2594,1.9233,0.322465,0.653487,0.381686
11813,18.33333333333333,169.84,117.26,0.0,0.11,154.0,441.1,8790.03,8790.03,0.0,925.8832,19.5334,0.0,21.8332,2.2998,0.322316,0.653487,0.381563
11814,18.44444444444445,171.91,117.35,0.0,0.14,196.0,485.26,9728.64,9728.64,-0.0,1024.7501,21.6192,-0.0,24.1645,2.5453,0.322138,0.653487,0.381417
11815,18.58333333333334,174.5,117.46,0.0,0.03,42.0,333.96,6745.75,6745.75,0.0,710.5523,14.9906,0.0,16.7555,1.7649,0.321941,0.653487,0.381255
11816,18.61111111111111,175.03,117.48,0.0,0.11,154.0,446.51,9032.66,9032.66,0.0,951.4402,20.0726,0.0,22.4358,2.3632,0.321804,0.653487,0.381143
11817,18.72222222222222,177.12,117.57,0.0,0.08,112.0,406.69,8276.24,8276.24,-0.0,871.7639,18.3916,-0.0,20.557,2.1653,0.321621,0.653487,0.380993
11818,18.80555555555556,178.7,117.64,0.0,0.03,42.0,338.34,6915.95,6915.95,-0.0,728.4801,15.3688,-0.0,17.1782,1.8094,0.321454,0.653487,0.380855
11819,18.83333333333333,179.23,117.67,0.0,-0.08,-112.0,184.9,3785.09,3785.09,0.0,398.6961,8.4113,0.0,9.4016,0.9903,0.321314,0.653487,0.38074
11820,18.75,177.65,117.6,0.0,-0.08,-112.0,183.25,3734.72,3734.72,-0.0,393.3905,8.2994,-0.0,9.2765,0.9771,0.321237,0.653487,0.380677
11821,18.66666666666667,176.07,117.53,0.0,-0.22,-308.0,-14.4,-247.3,-247.3,-0.0,-26.0489,-0.5496,-0.0,-0.6143,-0.0647,0.321161,0.653487,0.380615
11822,18.44444444444445,171.91,117.35,0.0,-0.22,-308.0,-18.74,-318.0,-318.0,0.0,-33.496,-0.7067,0.0,-0.7899,-0.0832,0.321166,0.653487,0.380619
11823,18.22222222222222,167.79,117.17,0.0,-0.08,-112.0,172.96,3425.78,3425.78,0.0,360.8488,7.6128,0.0,8.5091,0.8963,0.321173,0.653487,0.380624
11824,18.13888888888889,166.26,117.1,0.0,0.06,84.0,367.36,7242.93,7242.93,-0.0,762.922,16.0954,-0.0,17.9904,1.895,0.321103,0.653487,0.380567
11825,18.19444444444444,167.28,117.15,0.0,0.08,112.0,396.43,7840.02,7840.02,-0.0,825.8154,17.4223,-0.0,19.4735,2.0512,0.320957,0.653487,0.380447
11826,18.27777777777778,168.81,117.21,0.0,0.19,266.0,552.02,10967.07,10967.07,-0.0,1155.198,24.3713,-0.0,27.2406,2.8693,0.320798,0.653487,0.380316
11827,18.47222222222222,172.42,117.37,0.0,0.0,0.0,289.79,5818.55,5818.55,0.0,612.8873,12.9301,0.0,14.4524,1.5223,0.320576,0.653487,0.380134
11828,18.47222222222222,172.42,117.37,0.0,0.11,154.0,443.79,8910.64,8910.64,-0.0,938.5874,19.8014,-0.0,22.1327,2.3313,0.320458,0.653487,0.380037
11829,18.58333333333334,174.5,117.46,0.0,0.11,154.0,445.96,9008.07,9008.07,0.0,948.85,20.0179,0.0,22.3747,2.3568,0.320277,0.653487,0.379889
11830,18.69444444444444,176.6,117.55,0.0,0.06,84.0,378.15,7684.02,7684.02,0.0,809.3834,17.0756,0.0,19.086,2.0104,0.320095,0.653487,0.379739
11831,18.75,177.65,117.6,0.0,0.14,196.0,491.25,10011.89,10011.89,0.0,1054.5857,22.2486,0.0,24.8681,2.6194,0.319939,0.653487,0.379611
11832,18.88888888888889,180.29,117.71,0.0,0.08,112.0,410.0,8417.87,8417.87,0.0,886.6823,18.7064,0.0,20.9088,2.2024,0.319736,0.653487,0.379445
11833,18.97222222222222,181.88,117.78,0.0,-0.03,-42.0,257.66,5313.46,5313.46,0.0,559.6845,11.8077,0.0,13.1979,1.3902,0.319565,0.653487,0.379305
11834,18.94444444444445,181.35,117.76,0.0,0.06,84.0,383.11,7888.92,7888.92,0.0,830.9662,17.5309,0.0,19.5949,2.064,0.319458,0.653487,0.379216
11835,19.0,182.42,117.8,0.0,-0.06,-84.0,216.22,4465.41,4465.41,0.0,470.3565,9.9231,0.0,11.0914,1.1683,0.319298,0.653487,0.379085
11836,18.94444444444445,181.35,117.76,0.0,0.0,0.0,299.11,6159.21,6159.21,-0.0,648.7701,13.6871,-0.0,15.2986,1.6115,0.319208,0.653487,0.379011
11837,18.94444444444445,181.35,117.76,0.0,-0.03,-42.0,257.11,5294.36,5294.36,0.0,557.6726,11.7652,0.0,13.1504,1.3852,0.319083,0.653487,0.378908
11838,18.91666666666666,180.82,117.74,0.0,-0.14,-196.0,102.56,2108.79,2108.79,0.0,222.1259,4.6862,0.0,5.2379,0.5517,0.318975,0.653487,0.37882
11839,18.77777777777778,178.18,117.62,0.0,-0.06,-84.0,211.8,4322.97,4322.97,-0.0,455.3528,9.6066,-0.0,10.7376,1.131,0.318933,0.653487,0.378785
11840,18.72222222222222,177.12,117.57,0.0,-0.06,-84.0,210.69,4287.59,4287.59,-0.0,451.6261,9.528,-0.0,10.6498,1.1218,0.318845,0.653487,0.378713
11841,18.66666666666667,176.07,117.53,0.0,0.0,0.0,293.6,5957.1,5957.1,-0.0,627.4812,13.238,-0.0,14.7966,1.5586,0.318758,0.653487,0.378642
11842,18.66666666666667,176.07,117.53,0.0,0.06,84.0,377.6,7661.45,7661.45,0.0,807.0061,17.0254,0.0,19.0299,2.0045,0.318638,0.653487,0.378543
11843,18.72222222222222,177.12,117.57,0.0,0.08,112.0,406.69,8276.24,8276.24,-0.0,871.7639,18.3916,-0.0,20.557,2.1653,0.318482,0.653487,0.378415
11844,18.80555555555556,178.7,117.64,0.0,0.0,0.0,296.34,6057.43,6057.43,0.0,638.0493,13.461,0.0,15.0458,1.5848,0.318315,0.653487,0.378278
11845,18.80555555555556,178.7,117.64,0.0,0.0,0.0,296.34,6057.43,6057.43,0.0,638.0493,13.461,0.0,15.0458,1.5848,0.318192,0.653487,0.378177
11846,18.80555555555556,178.7,117.64,0.0,0.0,0.0,296.34,6057.43,6057.43,0.0,638.0493,13.461,0.0,15.0458,1.5848,0.318069,0.653487,0.378076
11847,18.80555555555556,178.7,117.64,0.0,-0.03,-42.0,254.34,5198.92,5198.92,0.0,547.6196,11.5532,0.0,12.9134,1.3602,0.317946,0.653487,0.377975
11848,18.77777777777778,178.18,117.62,0.0,0.0,0.0,295.8,6037.47,6037.47,-0.0,635.9468,13.4166,-0.0,14.9962,1.5796,0.317841,0.653487,0.377889
11849,18.77777777777778,178.18,117.62,0.0,0.0,0.0,295.8,6037.47,6037.47,-0.0,635.9468,13.4166,-0.0,14.9962,1.5796,0.317719,0.653487,0.377788
11850,18.77777777777778,178.18,117.62,0.0,0.0,0.0,295.8,6037.47,6037.47,-0.0,635.9468,13.4166,-0.0,14.9962,1.5796,0.317596,0.653487,0.377688
11851,18.77777777777778,178.18,117.62,0.0,0.0,0.0,295.8,6037.47,6037.47,-0.0,635.9468,13.4166,-0.0,14.9962,1.5796,0.317474,0.653487,0.377587
11852,18.77777777777778,178.18,117.62,0.0,-0.08,-112.0,183.8,3751.48,3751.48,-0.0,395.1559,8.3366,-0.0,9.3181,0.9815,0.317352,0.653487,0.377487
11853,18.69444444444444,176.6,117.55,0.0,-0.19,-266.0,28.15,572.01,572.01,0.0,60.2517,1.2711,0.0,1.4208,0.1497,0.317276,0.653487,0.377425
11854,18.5,172.94,117.39,0.0,-0.14,-196.0,94.33,1896.85,1896.85,0.0,199.8015,4.2152,0.0,4.7115,0.4963,0.317264,0.653487,0.377415
11855,18.36111111111111,170.36,117.28,0.0,-0.14,-196.0,91.64,1828.92,1828.92,0.0,192.6462,4.0643,0.0,4.5428,0.4785,0.317226,0.653487,0.377383
11856,18.22222222222222,167.79,117.17,0.0,-0.08,-112.0,172.96,3425.78,3425.78,0.0,360.8488,7.6128,0.0,8.5091,0.8963,0.317189,0.653487,0.377353
11857,18.13888888888889,166.26,117.1,0.0,-0.19,-266.0,17.36,342.27,342.27,-0.0,36.0524,0.7606,-0.0,0.8501,0.0895,0.317119,0.653487,0.377296
11858,17.94444444444444,162.71,116.95,0.0,-0.28,-392.0,-112.34,-1854.61,-1854.61,0.0,-195.3523,-4.1214,0.0,-4.6066,-0.4852,0.317112,0.653487,0.37729
11859,17.66666666666667,157.71,116.73,0.0,-0.36,-504.0,-229.56,-3731.12,-3731.12,-0.0,-393.0113,-8.2914,-0.0,-9.2676,-0.9762,0.31715,0.653487,0.377321
11860,17.30555555555555,151.33,116.45,0.0,-0.33,-462.0,-194.22,-3092.19,-3092.19,0.0,-325.7107,-6.8715,0.0,-7.6806,-0.809,0.317226,0.653487,0.377383
11861,16.97222222222222,145.56,116.2,0.0,-0.25,-350.0,-88.24,-1377.82,-1377.82,-0.0,-145.1304,-3.0618,-0.0,-3.4223,-0.3605,0.317288,0.653487,0.377435
11862,16.72222222222222,141.3,116.02,0.0,-0.08,-112.0,145.32,2641.38,2641.38,0.0,278.2254,5.8697,0.0,6.5608,0.6911,0.317316,0.653487,0.377458
11863,16.63888888888889,139.9,115.96,0.0,-0.14,-196.0,59.86,1082.61,1082.61,0.0,114.0349,2.4058,0.0,2.689,0.2832,0.317263,0.653487,0.377414
11864,16.5,137.57,115.85,0.0,-0.42,-588.0,-334.58,-5078.92,-5078.92,0.0,-534.9796,-11.2865,0.0,-12.6153,-1.3288,0.317241,0.653487,0.377396
11865,16.08333333333333,130.71,115.56,0.0,-0.67,-938.0,-691.73,-10235.29,-6300.0,-3935.29,-663.6,-14.0,-9.7747,-25.423,-1.6483,0.317344,0.653487,0.37748
11866,15.41666666666667,120.1,115.09,0.0,-1.28,-1792.0,-1556.81,-22080.75,-6300.0,-15780.75,-663.6,-14.0,-39.1971,-54.8454,-1.6483,0.317471,0.653853,0.37765
11867,14.13888888888889,101.02,114.26,0.0,-1.42,-1988.0,-1772.72,-23059.15,-6300.0,-16759.15,-663.6,-14.0,-41.6273,-57.2756,-1.6483,0.317599,0.65532,0.378018
11868,12.72222222222222,81.79,113.43,0.0,-1.92,-2688.0,-2492.78,-29176.6,-6300.0,-22876.6,-663.6,-14.0,-56.8222,-72.4704,-1.6483,0.317727,0.656879,0.378401
11869,10.80555555555556,59.0,112.44,0.0,-1.86,-2604.0,-2432.56,-24182.35,-6300.0,-17882.35,-663.6,-14.0,-44.4172,-60.0654,-1.6483,0.317854,0.659006,0.378887
11870,8.944444444444445,40.43,111.63,0.0,-1.11,-1554.0,-1401.94,-11536.4,-6300.0,-5236.4,-663.6,-14.0,-13.0065,-28.6547,-1.6483,0.317982,0.660669,0.379289
11871,7.833333333333333,31.01,111.22,0.0,-0.36,-504.0,-361.77,-2607.15,-2607.15,-0.0,-274.6198,-5.7937,-0.0,-6.4758,-0.6821,0.318109,0.661156,0.379481
11872,7.472222222222221,28.21,111.1,0.0,0.53,742.0,881.31,7157.98,7157.98,-0.0,753.9739,15.9066,-0.0,17.7794,1.8728,0.318162,0.661156,0.379524
11873,8.0,32.34,111.28,0.0,0.97,1358.0,1501.62,13057.57,12600.0,457.57,1327.2,28.0,1.1365,32.4331,3.2966,0.318017,0.661156,0.379405
11874,8.972222222222221,40.68,111.64,0.0,1.06,1484.0,1636.32,15958.08,12600.0,3358.08,1327.2,28.0,8.341,39.6376,3.2966,0.317762,0.661114,0.379188
11875,10.02777777777778,50.81,112.08,0.0,0.75,1050.0,1212.89,13220.21,12600.0,620.21,1327.2,28.0,1.5405,32.8371,3.2966,0.317507,0.660801,0.378923
11876,10.77777777777778,58.7,112.42,0.0,0.14,196.0,367.12,4300.8,4300.8,-0.0,453.0176,9.5573,-0.0,10.6826,1.1252,0.317251,0.660744,0.378703
11877,10.91666666666667,60.22,112.49,0.0,0.83,1162.0,1334.71,15837.59,12600.0,3237.59,1327.2,28.0,8.0417,39.3383,3.2966,0.317164,0.660744,0.378631
11878,11.75,69.76,112.91,0.0,1.17,1638.0,1820.67,23253.12,12600.0,10653.12,1327.2,28.0,26.4608,57.7574,3.2966,0.316909,0.660443,0.378368
11879,12.91666666666667,84.31,113.54,0.0,0.97,1358.0,1555.85,21843.91,12600.0,9243.91,1327.2,28.0,22.9605,54.2571,3.2966,0.316654,0.659452,0.377981
11880,13.88888888888889,97.48,114.11,0.0,0.67,938.0,1149.59,17354.92,12600.0,4754.92,1327.2,28.0,11.8105,43.1071,3.2966,0.316398,0.658592,0.377617
11881,14.55555555555556,107.06,114.53,0.0,0.19,266.0,487.59,7714.28,7714.28,0.0,812.5708,17.1428,0.0,19.1612,2.0183,0.316143,0.65815,0.377329
11882,14.75,109.94,114.65,0.0,-0.22,-308.0,-83.41,-1131.88,-1131.88,0.0,-119.2247,-2.5153,0.0,-2.8114,-0.2961,0.315987,0.65815,0.3772
11883,14.52777777777778,106.65,114.51,0.0,-0.44,-616.0,-394.84,-5277.26,-5277.26,-0.0,-555.8714,-11.7272,-0.0,-13.1079,-1.3807,0.31601,0.65815,0.377219
11884,14.08333333333333,100.22,114.23,0.0,0.0,0.0,214.45,3282.79,3282.79,0.0,345.7872,7.2951,0.0,8.154,0.8589,0.316117,0.65815,0.377307
11885,14.08333333333333,100.22,114.23,0.0,0.14,196.0,410.45,6283.15,6283.15,0.0,661.8251,13.9626,0.0,15.6064,1.6439,0.31605,0.65815,0.377252
11886,14.22222222222222,102.21,114.32,0.0,0.14,196.0,412.53,6377.27,6377.27,0.0,671.7391,14.1717,0.0,15.8402,1.6685,0.315923,0.65815,0.377148
11887,14.36111111111111,104.22,114.4,0.0,-0.28,-392.0,-173.38,-2290.74,-2290.74,0.0,-241.2913,-5.0905,0.0,-5.6899,-0.5993,0.315794,0.65815,0.377042
11888,14.08333333333333,100.22,114.23,0.0,0.0,0.0,214.45,3282.79,3282.79,0.0,345.7872,7.2951,0.0,8.154,0.8589,0.31584,0.65815,0.37708
11889,14.08333333333333,100.22,114.23,0.0,0.14,196.0,410.45,6283.15,6283.15,0.0,661.8251,13.9626,0.0,15.6064,1.6439,0.315774,0.65815,0.377025
11890,14.22222222222222,102.21,114.32,0.0,0.0,0.0,216.53,3347.33,3347.33,0.0,352.5854,7.4385,0.0,8.3143,0.8758,0.315646,0.65815,0.376921
11891,14.22222222222222,102.21,114.32,0.0,0.0,0.0,216.53,3347.33,3347.33,0.0,352.5854,7.4385,0.0,8.3143,0.8758,0.315578,0.65815,0.376865
11892,14.22222222222222,102.21,114.32,0.0,0.0,0.0,216.53,3347.33,3347.33,0.0,352.5854,7.4385,0.0,8.3143,0.8758,0.315511,0.65815,0.376809
11893,14.22222222222222,102.21,114.32,0.0,0.14,196.0,412.53,6377.27,6377.27,0.0,671.7391,14.1717,0.0,15.8402,1.6685,0.315443,0.65815,0.376754
11894,14.36111111111111,104.22,114.4,0.0,0.0,0.0,218.62,3412.64,3412.64,-0.0,359.4647,7.5836,-0.0,8.4765,0.8929,0.315314,0.65815,0.376648
11895,14.36111111111111,104.22,114.4,0.0,0.0,0.0,218.62,3412.64,3412.64,-0.0,359.4647,7.5836,-0.0,8.4765,0.8929,0.315244,0.65815,0.376591
11896,14.36111111111111,104.22,114.4,0.0,0.14,196.0,414.62,6472.17,6472.17,0.0,681.7352,14.3826,0.0,16.0759,1.6933,0.315175,0.65815,0.376534
11897,14.5,106.24,114.49,0.0,0.0,0.0,220.73,3478.89,3478.89,0.0,366.4431,7.7309,0.0,8.6411,0.9102,0.315044,0.65815,0.376426
11898,14.5,106.24,114.49,0.0,0.0,0.0,220.73,3478.89,3478.89,0.0,366.4431,7.7309,0.0,8.6411,0.9102,0.314974,0.65815,0.376368
11899,14.5,106.24,114.49,0.0,-0.14,-196.0,24.73,389.76,389.76,-0.0,41.0547,0.8661,-0.0,0.9681,0.102,0.314903,0.65815,0.376311
11900,14.36111111111111,104.22,114.4,0.0,0.14,196.0,414.62,6472.17,6472.17,0.0,681.7352,14.3826,0.0,16.0759,1.6933,0.314895,0.65815,0.376304
11901,14.5,106.24,114.49,0.0,0.14,196.0,416.73,6568.02,6568.02,0.0,691.8314,14.5956,0.0,16.314,1.7184,0.314764,0.65815,0.376196
11902,14.63888888888889,108.29,114.58,0.0,-0.28,-392.0,-169.13,-2277.81,-2277.81,0.0,-239.9293,-5.0618,0.0,-5.6577,-0.5959,0.314631,0.65815,0.376087
11903,14.36111111111111,104.22,114.4,0.0,0.0,0.0,218.62,3412.64,3412.64,-0.0,359.4647,7.5836,-0.0,8.4765,0.8929,0.314677,0.65815,0.376125
11904,14.36111111111111,104.22,114.4,0.0,0.0,0.0,218.62,3412.64,3412.64,-0.0,359.4647,7.5836,-0.0,8.4765,0.8929,0.314608,0.65815,0.376068
11905,14.36111111111111,104.22,114.4,0.0,-0.14,-196.0,22.62,353.1,353.1,-0.0,37.1932,0.7847,-0.0,0.877,0.0924,0.314539,0.65815,0.376011
11906,14.22222222222222,102.21,114.32,0.0,-0.14,-196.0,20.53,317.37,317.37,0.0,33.4296,0.7053,0.0,0.7883,0.083,0.314532,0.65815,0.376006
11907,14.08333333333333,100.22,114.23,0.0,0.14,196.0,410.45,6283.15,6283.15,0.0,661.8251,13.9626,0.0,15.6064,1.6439,0.314525,0.65815,0.376
11908,14.22222222222222,102.21,114.32,0.0,0.14,196.0,412.53,6377.27,6377.27,0.0,671.7391,14.1717,0.0,15.8402,1.6685,0.314398,0.65815,0.375896
11909,14.36111111111111,104.22,114.4,0.0,-0.28,-392.0,-173.38,-2290.74,-2290.74,0.0,-241.2913,-5.0905,0.0,-5.6899,-0.5993,0.314269,0.65815,0.37579
11910,14.08333333333333,100.22,114.23,0.0,-0.42,-588.0,-373.55,-4839.96,-4839.96,0.0,-509.8091,-10.7555,0.0,-12.0218,-1.2663,0.314315,0.65815,0.375828
11911,13.66666666666667,94.38,113.98,0.0,-0.42,-588.0,-379.64,-4773.34,-4773.34,-0.0,-502.7918,-10.6074,-0.0,-11.8563,-1.2489,0.314413,0.65815,0.375908
11912,13.25,88.71,113.73,0.0,-0.42,-588.0,-385.56,-4699.98,-4699.98,0.0,-495.0646,-10.4444,0.0,-11.6741,-1.2297,0.31451,0.65815,0.375988
11913,12.83333333333333,83.22,113.49,0.0,-0.28,-392.0,-195.29,-2305.72,-2305.72,-0.0,-242.8692,-5.1238,-0.0,-5.7271,-0.6033,0.314605,0.65815,0.376066
11914,12.55555555555556,79.66,113.34,0.0,0.14,196.0,389.0,5308.82,5308.82,0.0,559.1957,11.7974,0.0,13.1863,1.389,0.314652,0.65815,0.376104
11915,12.69444444444444,81.43,113.41,0.0,0.14,196.0,390.84,5392.93,5392.93,0.0,568.0553,11.9843,0.0,13.3953,1.411,0.314544,0.65815,0.376016
11916,12.83333333333333,83.22,113.49,0.0,-0.14,-196.0,0.71,9.9,9.9,-0.0,1.0428,0.022,-0.0,0.0246,0.0026,0.314435,0.65815,0.375926
11917,12.69444444444444,81.43,113.41,0.0,0.14,196.0,390.84,5392.93,5392.93,0.0,568.0553,11.9843,0.0,13.3953,1.411,0.314435,0.65815,0.375926
11918,12.83333333333333,83.22,113.49,0.0,0.0,0.0,196.71,2743.96,2743.96,-0.0,289.0305,6.0977,-0.0,6.8156,0.7179,0.314326,0.65815,0.375836
11919,12.83333333333333,83.22,113.49,0.0,0.0,0.0,196.71,2743.96,2743.96,-0.0,289.0305,6.0977,-0.0,6.8156,0.7179,0.31427,0.65815,0.375791
11920,12.83333333333333,83.22,113.49,0.0,0.0,0.0,196.71,2743.96,2743.96,-0.0,289.0305,6.0977,-0.0,6.8156,0.7179,0.314214,0.65815,0.375745
11921,12.83333333333333,83.22,113.49,0.0,-0.42,-588.0,-391.29,-4619.83,-4619.83,0.0,-486.6221,-10.2663,0.0,-11.475,-1.2087,0.314159,0.65815,0.375699
11922,12.41666666666667,77.91,113.26,0.0,-1.56,-2184.0,-1992.83,-22764.77,-6300.0,-16464.77,-663.6,-14.0,-40.8961,-56.5444,-1.6483,0.314252,0.65815,0.375776
11923,10.86111111111111,59.61,112.46,0.0,-1.67,-2338.0,-2165.93,-21642.46,-6300.0,-15342.46,-663.6,-14.0,-38.1084,-53.7567,-1.6483,0.31438,0.659681,0.376155
11924,9.194444444444445,42.72,111.73,0.0,-0.83,-1162.0,-1007.55,-8522.75,-6300.0,-2222.75,-663.6,-14.0,-5.521,-21.1693,-1.6483,0.314508,0.661108,0.376515
11925,8.36111111111111,35.33,111.41,0.0,-0.28,-392.0,-245.26,-1886.6,-1886.6,0.0,-198.7219,-4.1924,0.0,-4.686,-0.4936,0.314635,0.661315,0.376657
11926,8.083333333333334,33.02,111.31,0.0,0.28,392.0,536.33,4712.32,4712.32,-0.0,496.3644,10.4718,-0.0,11.7047,1.2329,0.314674,0.661315,0.376688
11927,8.36111111111111,35.33,111.41,0.0,0.83,1162.0,1308.74,11894.04,11894.04,0.0,1252.8389,26.4312,0.0,29.5431,3.1119,0.314578,0.661315,0.37661
11928,9.194444444444445,42.72,111.73,0.0,0.56,784.0,938.45,9378.84,9378.84,-0.0,987.9045,20.8419,-0.0,23.2957,2.4538,0.314337,0.661315,0.376412
11929,9.75,48.04,111.96,0.0,0.56,784.0,944.0,10004.35,10004.35,0.0,1053.7915,22.2319,0.0,24.8494,2.6175,0.314147,0.661315,0.376256
11930,10.30555555555556,53.67,112.21,0.0,0.69,966.0,1131.88,12678.97,12600.0,78.97,1327.2,28.0,0.1962,31.4927,3.2966,0.313944,0.661315,0.376089
11931,11.0,61.14,112.53,0.0,0.42,588.0,761.67,9106.92,9106.92,0.0,959.2622,20.2376,0.0,22.6203,2.3827,0.313689,0.661307,0.375879
11932,11.41666666666667,65.86,112.74,0.0,0.56,784.0,962.6,11945.3,11945.3,0.0,1258.2383,26.5451,0.0,29.6704,3.1253,0.313505,0.661307,0.375727
11933,11.97222222222222,72.43,113.02,0.0,0.72,1008.0,1193.45,15530.71,12600.0,2930.71,1327.2,28.0,7.2795,38.576,3.2966,0.313263,0.661307,0.375528
11934,12.69444444444444,81.43,113.41,0.0,0.28,392.0,586.84,8097.4,8097.4,0.0,852.9261,17.9942,0.0,20.1128,2.1185,0.313007,0.661035,0.37527
11935,12.97222222222222,85.03,113.57,0.0,0.28,392.0,590.6,8327.6,8327.6,0.0,877.1739,18.5058,0.0,20.6846,2.1788,0.312843,0.661035,0.375135
11936,13.25,88.71,113.73,0.0,-0.14,-196.0,6.44,92.75,92.75,0.0,9.7697,0.2061,0.0,0.2304,0.0243,0.312675,0.661035,0.374997
11937,13.11111111111111,86.86,113.65,0.0,0.14,196.0,396.51,5650.75,5650.75,0.0,595.2123,12.5572,0.0,14.0356,1.4784,0.312673,0.661035,0.374995
11938,13.25,88.71,113.73,0.0,0.0,0.0,202.44,2915.58,2915.58,0.0,307.1078,6.4791,0.0,7.2419,0.7628,0.312558,0.661035,0.374901
11939,13.25,88.71,113.73,0.0,0.0,0.0,202.44,2915.58,2915.58,0.0,307.1078,6.4791,0.0,7.2419,0.7628,0.312499,0.661035,0.374853
11940,13.25,88.71,113.73,0.0,-0.14,-196.0,6.44,92.75,92.75,0.0,9.7697,0.2061,0.0,0.2304,0.0243,0.31244,0.661035,0.374804
11941,13.11111111111111,86.86,113.65,0.0,-0.42,-588.0,-387.49,-4673.99,-4673.99,0.0,-492.3269,-10.3866,0.0,-11.6095,-1.2229,0.312438,0.661035,0.374803
11942,12.69444444444444,81.43,113.41,0.0,-0.14,-196.0,-1.16,-13.55,-13.55,0.0,-1.4273,-0.0301,0.0,-0.0337,-0.0035,0.312533,0.661035,0.37488
11943,12.55555555555556,79.66,113.34,0.0,-0.58,-812.0,-619.0,-7150.14,-6300.0,-850.14,-663.6,-14.0,-2.1116,-17.7599,-1.6483,0.312533,0.661035,0.374881
11944,11.97222222222222,72.43,113.02,0.0,0.0,0.0,185.45,2413.32,2413.32,0.0,254.203,5.3629,0.0,5.9943,0.6314,0.312661,0.661114,0.375
11945,11.97222222222222,72.43,113.02,0.0,-0.42,-588.0,-402.55,-4433.87,-4433.87,-0.0,-467.0343,-9.853,-0.0,-11.0131,-1.16,0.312612,0.661114,0.374959
11946,11.55555555555556,67.47,112.81,0.0,-0.28,-392.0,-211.72,-2250.82,-2250.82,0.0,-237.0864,-5.0018,0.0,-5.5907,-0.5889,0.312702,0.661114,0.375033
11947,11.27777777777778,64.27,112.67,0.0,-0.14,-196.0,-19.06,-197.75,-197.75,0.0,-20.8297,-0.4394,0.0,-0.4912,-0.0517,0.312747,0.661114,0.375071
11948,11.13888888888889,62.7,112.6,0.0,-0.56,-784.0,-608.7,-6237.82,-6237.82,-0.0,-657.0504,-13.8618,-0.0,-15.4938,-1.632,0.312751,0.661114,0.375074
11949,10.58333333333333,56.6,112.33,0.0,-0.42,-588.0,-419.07,-4080.35,-4080.35,0.0,-429.7969,-9.0674,0.0,-10.135,-1.0676,0.312878,0.661114,0.375178
11950,10.16666666666667,52.23,112.14,0.0,-0.28,-392.0,-227.63,-2129.1,-2129.1,-0.0,-224.2652,-4.7313,-0.0,-5.2884,-0.557,0.31296,0.661114,0.375246
11951,9.88888888888889,49.41,112.02,0.0,-0.28,-392.0,-230.57,-2097.67,-2097.67,-0.0,-220.9546,-4.6615,-0.0,-5.2103,-0.5488,0.313003,0.661114,0.375281
11952,9.61111111111111,46.68,111.9,0.0,0.0,0.0,158.58,1656.66,1656.66,0.0,174.5015,3.6815,0.0,4.1149,0.4334,0.313046,0.661114,0.375316
11953,9.61111111111111,46.68,111.9,0.0,-0.14,-196.0,-37.42,-330.88,-330.88,-0.0,-34.8527,-0.7353,-0.0,-0.8219,-0.0866,0.313012,0.661114,0.375288
11954,9.472222222222223,45.34,111.84,0.0,-0.14,-196.0,-38.82,-338.29,-338.29,-0.0,-35.6332,-0.7518,-0.0,-0.8403,-0.0885,0.313019,0.661114,0.375294
11955,9.333333333333334,44.02,111.79,0.0,-0.28,-392.0,-236.19,-2028.08,-2028.08,-0.0,-213.6244,-4.5068,-0.0,-5.0375,-0.5306,0.313026,0.661114,0.375299
11956,9.055555555555555,41.44,111.67,0.0,-0.56,-784.0,-630.89,-5256.02,-5256.02,0.0,-553.6341,-11.68,0.0,-13.0552,-1.3751,0.313067,0.661114,0.375333
11957,8.5,36.51,111.46,0.0,-1.39,-1946.0,-1798.03,-14060.6,-6300.0,-7760.6,-663.6,-14.0,-19.2762,-34.9245,-1.6483,0.313174,0.661114,0.375421
11958,7.111111111111112,25.55,110.98,0.0,-1.81,-2534.0,-2397.47,-15684.79,-6300.0,-9384.79,-663.6,-14.0,-23.3105,-38.9587,-1.6483,0.313301,0.661835,0.375655
11959,5.305555555555556,14.22,110.49,0.0,-1.69,-2366.0,-2241.29,-10939.99,-6300.0,-4639.99,-663.6,-14.0,-11.5251,-27.1733,-1.6483,0.313429,0.662708,0.375915
11960,3.611111111111111,6.59,110.16,0.0,-1.11,-1554.0,-1437.25,-4774.86,-4774.86,0.0,-502.9519,-10.6108,0.0,-11.8601,-1.2493,0.313557,0.66314,0.376097
11961,2.5,3.16,110.01,0.0,-0.97,-1358.0,-1244.83,-2863.11,-2863.11,0.0,-301.5809,-6.3625,0.0,-7.1115,-0.7491,0.313653,0.66314,0.376177
11962,1.527777777777778,1.18,109.92,0.0,0.0,0.0,111.1,184.5,184.5,0.0,19.434,0.41,0.0,0.4583,0.0483,0.313711,0.66314,0.376225
11963,1.527777777777778,1.18,109.92,0.0,0.97,1358.0,1469.1,2439.63,2439.63,0.0,256.9744,5.4214,0.0,6.0597,0.6383,0.313708,0.66314,0.376221
